neta = 31
Axial Location =    0.11414
 21    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 20    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 19    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 18    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 17    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 16    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 15    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 14    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 13    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 12    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 11    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 10    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  9    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  8    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
  7    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
  6    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  5    1.00001    1.00000   -0.00000    0.02018    0.07062    5.94994    1.00001
  4    0.99997    0.99994   -0.00015    0.02019    0.07068    5.94707    0.99986
  3    1.01266    1.00311    0.00400    0.01953    0.06749    6.10520    1.01847
  2    1.31200    0.96300    0.03815    0.03981    0.10621    4.67581    1.22629
  1    0.24420    0.00000    0.00000    0.03981    0.57062    0.00000    0.03981
Axial Location =    0.11414
 31    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 30    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 29    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 28    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 27    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 26    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 25    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 24    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 23    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 22    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 21    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 20    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 19    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 18    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 17    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 16    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 15    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 14    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 13    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 12    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 11    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 10    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  9    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  8    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  7    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
  6    0.99999    1.00000    0.00000    0.02018    0.07062    5.95000    0.99999
  5    1.00013    1.00001   -0.00001    0.02018    0.07060    5.95058    1.00015
  4    1.00055    0.99969   -0.00048    0.02028    0.07093    5.93512    0.99998
  3    1.01213    1.00478    0.00895    0.01902    0.06579    6.19412    1.02110
  2    1.46090    0.95157    0.05352    0.04860    0.11644    4.41608    1.33803
  1    0.29812    0.00000    0.00000    0.04860    0.57062    0.00000    0.04860
Axial Location =    0.11414
 31    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 30    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 29    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 28    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 27    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 26    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 25    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 24    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 23    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 22    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 21    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 20    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 19    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 18    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 17    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 16    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 15    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 14    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 13    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 12    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 11    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 10    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  9    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  8    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  7    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
  6    0.99996    1.00000    0.00000    0.02018    0.07062    5.94995    0.99996
  5    1.00034    1.00006   -0.00001    0.02017    0.07055    5.95298    1.00045
  4    1.00193    0.99920   -0.00095    0.02044    0.07142    5.91186    1.00046
  3    1.01176    1.00623    0.01504    0.01858    0.06426    6.27693    1.02357
  2    1.60273    0.94263    0.06802    0.05679    0.12403    4.24308    1.44563
  1    0.34836    0.00000    0.00000    0.05679    0.57062    0.00000    0.05679
Axial Location =    0.11414
 31    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 30    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 29    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 28    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 27    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 26    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 25    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 24    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
